SearchQuery,URL,Score,Position,Title,Description,CreatedAt
ВСУ СДАЮТСЯ,https://www.0629.com.ua/news/2197208/russkie-ne-sdautsa-slava-ukraine-okruzennyj-boevikami-kapitan-vsu-podorval-seba-granatoj,64,64,«Русские не сдаются! Слава Украине!». Окруженный ... - 0629,"Боец ВСУ подорвал себя гранатой, чтобы не попасть в плен к боевикам.",1646355098
ВСУ СДАЮТСЯ,https://tass.ru/armiya-i-opk/13854479,65,65,Гарнизон ВСУ острова Змеиный сдался подразделениям ...,il y a 7 jours —,1646355098
ВСУ СДАЮТСЯ,https://riafan.ru/1612869-baranec-rasskazal-o-zhelanii-nemaloi-chasti-vsu-sdatsya-v-plen-rossii,66,66,Баранец рассказал о желании немалой части ВСУ сдаться ...,22 févr. 2022 —,1646355098
ВСУ СДАЮТСЯ,https://kherson.life/ukraina/voennosluzhashhie-vsu-v-harkove-slozhili-oruzhie-i-sdayutsya-v-plen/,67,67,Военнослужащие ВСУ в Харькове сложили оружие и ...,il y a 5 jours —,1646355098
ВСУ СДАЮТСЯ,https://vrubcovske.ru/news/ekonomy/20126-voennosluzhaschie-vsu-v-harkove-slozhili-oruzhie-i-sdajutsja-v-plen.html,68,68,Военнослужащие ВСУ в Харькове сложили ... - вРубцовске.ру,"Военнослужащие ВСУ в Харькове сложили оружие и сдаются в плен. 27-02-2022, 16:53 |. 27 февраля 2022г. - VRUBCOVSKE.RU. Военнослужащие ВСУ в Харькове сложили ...",1646355098
ВСУ СДАЮТСЯ,https://360tv.ru/news/army/ukraina-pohoronila-voennyh-s-ostrova-zmeinyj-no-oni-sdalis-i-slozhili-oruzhie/,69,69,"военных с острова Змеиный, но они сдались и сложили ...",il y a 6 jours —,1646355098
ВСУ СДАЮТСЯ,https://yakutsk.bezformata.com/listnews/massovo-sdayutsya-v-plen-v-debaltceve/29666185/,70,70,Бойцы ВСУ массово сдаются в плен в Дебальцеве (Видео),"Бойцы ВСУ массово сдаются в плен в Дебальцеве (Видео) ... РИГ SAKHAPRESS.RU Александр Захарченко с ополченцами ЛНР и ДНР зачищает город от силовиков, замкнутых ...",1646355098
ВСУ СДАЮТСЯ,https://pikabu.ru/story/dnr_soldatyi_vsu_sdayutsya_plennyikh_uzhe_bolee_300_razvitie_situatsii_v_dinamike_3091917,71,71,"ДНР: Солдаты ВСУ сдаются, пленных уже более 300. Развитие ...","ДНР: Солдаты ВСУ сдаются, пленных уже более 300. Развитие ситуации в динамике. — пост пикабушника GreatMoscow. Комментариев - 14, сохранений - 1.",1646355098
ВСУ СДАЮТСЯ,https://avia.pro/news/zhiteli-belorussii-sdayut-vsu-dannye-o-mestah-razvyortyvaniya-i-peremeshcheniya-rossiyskih,72,72,Жители Белоруссии сдают ВСУ данные о местах ...,il y a 8 jours —,1646355098
ВСУ СДАЮТСЯ,https://oper.ru/news/read.php?t=1051613932,73,73,Военнослужащие ВСУ сдаются в плен,17 juil. 2014 —,1646355098
ВСУ СДАЮТСЯ,https://verge.zp.ua/2022/03/soldaty-rf-pachkami-podrazdelenijami-sdajutsja-v-plen-vsu/,74,74,"Солдаты РФ пачками, подразделениями сдаются в плен ВСУ",il y a 9 heures —,1646355098
ВСУ СДАЮТСЯ,https://www.pnp.ru/politics/rossiyskie-voyska-zablokirovali-kiev-s-zapada.html,75,75,Российские войска заблокировали Киев с запада,il y a 7 jours —,1646355098
ВСУ СДАЮТСЯ,https://rusvesna.su/news/1645779870,76,76,Бои на Донбассе: уничтожены десятки военных объектов ...,il y a 6 jours —,1646355098
ВСУ СДАЮТСЯ,https://context.reverso.net/translation/english-russian/So+everyone%27s,77,77,So everyone's - Translation into Russian - examples English ...,"Значит, все подозреваемые, потому что все хотят помочь Хаусу. Кроме меня. So everyone's giving up. Значит, все сдаются. So everyone's leaving.",1646355098
ВСУ СДАЮТСЯ,https://argumenti.ru/army/2021/03/712481,78,78,"ВСУ предлагают ополченцам Донбасса сдаться так же, как ...",5 mars 2021 —,1646355098
ВСУ СДАЮТСЯ,https://hvylya.net/news/248024-v-harkove-vedetsya-polnaya-zachistka-ot-vraga-okkupanty-sdayutsya-gruppami-sinegubov,79,79,"В Харькове ведется полная зачистка от врага, оккупанты ...",il y a 4 jours —,1646355098
ВСУ СДАЮТСЯ,https://vk.com/wall-150709625_10539051,80,80,Войска РФ ведут бои в Украине. И пока ВСУ потихоньку ...,il y a 6 jours —,1646355098
ВСУ СДАЮТСЯ,https://sm.news/vzglyad-bolee10-bojcov-vsu-sdalis-v-plen-v-donbasse-55924/,81,81,Более 10 бойцов ВСУ сдались в плен в Донбассе - SM-News,il y a 8 jours —,1646355098
ВСУ СДАЮТСЯ,https://tvzvezda.ru/news/2022225110-Z3xnT.html,82,82,Одиннадцать военнослужащих 53-й механизированной ...,Одиннадцать военнослужащих 53-й механизированной бригады ВСУ сдались в районе Николаевска. 11:00 25.02.2022. После стабилизации обстановки в районе боевых ...,1646355098
ВСУ СДАЮТСЯ,https://don24.ru/rubric/politika/minoborony-rf-dva-podrazdeleniya-ukrainskih-voennyh-dobrovolno-sdalis-rossiyskoy-armii.html,83,83,Два подразделения ВСУ добровольно сдались российской ...,il y a 7 jours —,1646355098
ВСУ СДАЮТСЯ,http://www.moscow-post.su/news/in_world/glava-dnr-soobcshil-o-massovoj-sdache-oruzhiya-voennosluzhacshimi-vsu-129286/,84,84,Глава ДНР сообщил о массовой сдаче оружия ...,il y a 7 jours —,1646355098
ВСУ СДАЮТСЯ,https://newsru.co.il/world/24feb2022/zasl_003.html,85,85,Начальник генштаб ВСУ сообщил о сдаче в плен целого ...,il y a 8 jours —,1646355098
ВСУ СДАЮТСЯ,https://runews24.ru/politics/25/02/2022/7f1de2s427a1e5707564ef07f3c76728,86,86,Минобороны РФ: более 150 военных ВСУ сдались,il y a 7 jours —,1646355098
ВСУ СДАЮТСЯ,https://www.nakanune.ru/news/2015/02/18/22388360/,87,87,"ВСУ не ""выходят из Дебальцево"", а сдаются в плен ...","Украинские военные в Дебальцево самостоятельно сдаются в плен, а не выходят из котла по приказу руководства, как утверждают в Киеве, заявляет глава ...",1646355098
ВСУ СДАЮТСЯ,https://obl1.ru/news/minoborony-rf-ukrainskie-voennye-vidyat-bessmyslennost-deystviy-rezhima-zelenskogo-i-massovo-sdayutsya-rossii,88,88,"Минобороны РФ: ""Украинские военные видят ...",il y a 4 jours —,1646355098
ВСУ СДАЮТСЯ,https://slovodel.com/521048-rossiiskii-korrespondent-rasskazal-kak-soldaty-vsu-sdayutsya-v-plen-armii-dnr-chtoby-poest,89,89,"Российский корреспондент рассказал, как солдаты ВСУ ...",26 janv. 2019 —,1646355098
ВСУ СДАЮТСЯ,https://news.bigmir.net/ukraine/4951834-boeviki-ubili-svoego-tovarischa-kotoryj-khotel-sdatsya-vsu,90,90,"Боевики убили своего товарища, который хотел сдаться ВСУ",16 juin 2021 —,1646355098
ВСУ СДАЮТСЯ,https://politeka.net/society/370325-mam-zaberi-menya-otsyuda-rossiyskie-voennye-sdalis-vsu-i-prosyat-proshcheniya-u-ukraincev,91,91,российские военные сдались ВСУ и просят прощения,il y a 4 jours —,1646355098
ВСУ СДАЮТСЯ,https://rus.tvnet.lv/7462885/zelenskiy-hochet-peregovory-peskov-eto-vozmozhno-lavrov-vsu-dolzhny-sdatsya,92,92,"Зеленский хочет переговоры - Песков: ""Это возможно ...",,1646355098
ВСУ СДАЮТСЯ,https://superomsk.ru/news/16369-vsu_podtyagivayut_sil_k_debaltsevo_gde_ukrainskie_/,93,93,"ВСУ подтягивают силы к Дебальцево, где украинские ...",18 févr. 2015 —,1646355098
ВСУ СДАЮТСЯ,https://eadaily.com/ru/news/2015/02/18/boycy-vsu-pod-debalcevo-massovo-sdayutsya-i-vyhodyat-po-koridoru-bez-oruzhiya,94,94,Бойцы ВСУ под Дебальцево массово сдаются и выходят,18 févr. 2015 —,1646355098
ВСУ СДАЮТСЯ,https://for-ua.com/article/1223217,95,95,"Оккупанты застрелили боевика, который пытался сдаться ...","Оккупанты застрелили боевика, который пытался сдаться ВСУ. 16.06.2021 16:40. На Донбассе боевики застрелили своего сослуживца, который пытался перейти ...",1646355098
ВСУ СДАЮТСЯ,http://voicesevas.ru/news/63886-v-harkov-vhodit-rossiyskaya-tehnika-vsu-sdayutsya.html,96,96,"В Харьков входит российская техника, ВСУ сдаются - Голос ...","По сообщениям множества очевидцев, на улицах Харькова появилась военная техника с опознавательными знаками РФ. Информацию о прорыве обороны ВСУ подтвердил и ...",1646355098
ВСУ СДАЮТСЯ,https://www.publika.ua/main/news/44453238/,97,97,В Сумской области оккупанты отказываются воевать с ВСУ,il y a 2 jours —,1646355098
ВСУ СДАЮТСЯ,https://kh.vgorode.ua/news/sobytyia/a1199597-vsu-vozobnovili-kontrol-nad-kharkovom-idet-polnaja-zachistka-horoda-ot-vraha,98,98,Харьков — наш: ВСУ удержали контроль над городом ...,il y a 5 jours —,1646355098
ВСУ СДАЮТСЯ,https://tribun.com.ua/89579,1,1,В Сватово оккупанты сдались ВСУ без боя - Трибун,il y a 3 jours —,1646355099
ВСУ СДАЮТСЯ,https://apostrophe.ua/article/politics/2022-02-25/poteri-v-5-demoralizuyut-rossiyu---ekspert/44676,2,2,Потери в 5% деморализуют Россию - эксперт - Апостроф,il y a 7 jours —,1646355099
ВСУ СДАЮТСЯ,http://donbass.ua/news/region/2018/03/15/terroristy-ldnr-massovo-sdajutsja-v-plen-vsu-rossiiskie-okkupanty-napugany-besporjadkami-na-donbasse-is.html,3,3,"Террористы ""Л/ДНР"" массово сдаются в плен ВСУ","Террористы ""Л/ДНР"" массово сдаются в плен ВСУ: российские оккупанты напуганы беспорядками на Донбассе - ""ИС"". 15.03.2018 11:35.",1646355099
ВСУ СДАЮТСЯ,https://zn.ua/UKRAINE/razvedka-okkupanty-likvidirovali-boevika-kotorykh-khotel-sdatsja-vsu.html,4,4,"Война в Донбассе - боевик хотел сдаться ВСУ, его ...",16 juin 2021 —,1646355099
ВСУ СДАЮТСЯ,http://www.consultant.ru/document/cons_doc_LAW_72806/3d57d2ecb4eb7961319e6217becd28b6af8ea4e8/,5,5,Дежурный по контрольно-пропускному пункту,О сдаче и приеме дежурства сменяемый и заступающий дежурные докладывают дежурному по полку. 292. Дежурный по контрольно-пропускному пункту обязан:.,1646355099
ВСУ СДАЮТСЯ,https://rubryka.com/ru/2022/02/27/golova-harkivskoyi-oda-u-misti-zbrojnym-sylam-ukrayiny-zdalysya-v-polon-desyatky-rosijskyh-bijtsiv/,6,6,Глава Харьковской ОГА: В городе Вооруженным Силам ...,il y a 5 jours —,1646355099
ВСУ СДАЮТСЯ,https://vsesdal.com/,7,7,Все Сдал,"«Всё сдал!» — онлайн- сервис помощи студентам · 1 минуту назад. Решить 5 задач по математике. Решение задач, Математика. Срок сдачи к 4 мар. · 2 минуты назад.",1646355099
ВСУ СДАЮТСЯ,https://www.mk.ru/politics/2022/02/25/pushilin-zayavil-ob-upornom-soprotivlenii-ukrainskikh-nacionalistov.html,8,8,Пушилин заявил об упорном сопротивлении украинских ...,il y a 7 jours —,1646355099
ВСУ СДАЮТСЯ,https://sozh.info/beseda-s-bojjcami-vsu-53-i-36-brigady-kotorye-dobrovolno-sdalis/,9,9,"Беседа с бойцами ВСУ 53 и 36 бригады, которые ...",il y a 5 jours —,1646355099
ВСУ СДАЮТСЯ,https://rus.lb.ua/society/2022/02/25/506766_rossiyskie_okkupanti_ulanude.html,10,10,Российские оккупанты из Улан-Удэ сдались в плен ВСУ,il y a 7 jours —,1646355099
ВСУ СДАЮТСЯ,https://www.ostro.org/general/society/news/628485/,11,11,В Черниговской области срочники ВС РФ готовы сложить ...,il y a 4 jours —,1646355099
ВСУ СДАЮТСЯ,https://veved.ru/perm/perm-news/29677-vse-sdayutsya-pered-ispancami-oni-fabriki-a-my-fermery-yeks-gubernator-chirkunov-ezdit-po-selxozvystavkam-probuet-francuzskij-zamorozhennyj-chaj-i-ishhet-napitok-s-sokom-deficitnoj-yagody.html,12,12,"«Все сдаются перед испанцами: они фабрики, а мы фермеры ...","«Все сдаются перед испанцами: они фабрики, а мы фермеры». Экс-губернатор Чиркунов ездит по сельхозвыставкам, пробует французский замороженный чай и ищет напиток ...",1646355099
ВСУ СДАЮТСЯ,https://rus.delfi.ee/statja/90573117/stranu-sdayut-polnym-hodom-voennosluzhashchiy-vsu-iz-zony-boevyh-deystviy-o-gibeli-ilina-naemnikah-zarplate-i-peremirii,13,13,"""Страну сдают полным ходом"". Военнослужащий ВСУ из ...",,1646355099
ВСУ СДАЮТСЯ,https://www.smi.today/donbass/2095214-soldaty-vsu-sdajutsja-v-plen.html,14,14,Солдаты ВСУ сдаются в плен — Пушилин - Новостной ...,il y a 8 jours —,1646355099
ВСУ СДАЮТСЯ,https://www.avito.ru/groznyy/kvartiry/sdam-ASgBAgICAUSSA8gQ,15,15,Снять квартиру в Грозном | Цены на аренду ... - Авито,il y a 7 heures —,1646355099
ВСУ СДАЮТСЯ,https://orenburg.media/?p=122602,16,16,В Минобороны РФ рассказали о сдаче более 100 бойцов ...,В министерстве обороны России рассказали о сдаче более 100 бойцов Вооруженных сил Украины на Змеином острове и под Николаевском.,1646355099
ВСУ СДАЮТСЯ,https://nation-news.ru/692965-popavshii-v-plen-voennyi-vsu-nazval-prichinu-pochemu-reshil-sdatsya,17,17,"Попавший в плен военный ВСУ назвал причину, почему ...",il y a 4 jours —,1646355099
ВСУ СДАЮТСЯ,https://ru.espreso.tv/okkupanty-na-donbasse-zastrelili-boevika-pri-popytke-sdatsya-vsu-razvedka,18,18,Оккупанты на Донбассе застрелили боевика при попытке ...,16 juin 2021 —,1646355099
ВСУ СДАЮТСЯ,https://www.0564.ua/news/3338783/okkupanty-sdautsa-v-plen-placut-i-prosatsa-domoj-suhoputnye-vojska-vsu-video-18,19,19,"Оккупанты сдаются в плен, плачут и просятся домой - 0564.ua",il y a 5 jours —,1646355099
ВСУ СДАЮТСЯ,https://www.znak.com/2022-02-25/minoborony_rf_v_hode_boevyh_deystviy_sdalis_bolee_150_ukrainskih_voennyh,20,20,Минобороны РФ: в ходе боевых действий сдались более ...,il y a 7 jours —,1646355099
